Employee_ID,Age,Gender,Country,Continent,Remote_Work,Company_Size,Work_Experience,Role,Work_Mode,Salary_Range,Therapy_Access,Mental_Health_Condition,Employer_Support,Comfort_Discussing_MH,Work_Stress_Level,Job_Satisfaction
E1131,43,Female,South Africa,Africa,No,Large (500+),17,Developer,Day Shift,<50K,Not Sure,No,Yes,4,6,9
E1132,57,Female,Australia,Oceania,Yes,Large (500+),11,Designer,Flexible,100K-150K,Not Sure,No,Yes,1,9,8
E1133,31,Male,Japan,Asia,No,Large (500+),2,Data Scientist,Day Shift,50K-100K,Yes,No,Partial,3,6,3
E1134,26,Other,Japan,Asia,Hybrid,Large (500+),26,Manager,Night Shift,50K-100K,Not Sure,No,No,3,1,2
E1135,38,Other,USA,North America,Hybrid,Large (500+),26,Data Scientist,Day Shift,50K-100K,Not Sure,Yes,Partial,5,5,5
E1136,41,Female,France,Europe,Yes,Small (1-50),4,Data Scientist,Night Shift,100K-150K,Yes,No,Partial,1,9,1
E1137,56,Other,India,Asia,No,Medium (51-500),1,Manager,Day Shift,100K-150K,Yes,No,Yes,5,5,4
E1138,58,Female,USA,North America,No,Medium (51-500),15,Engineer,Day Shift,<50K,No,Yes,No,1,6,8
E1139,54,Male,Canada,North America,No,Medium (51-500),13,Manager,Flexible,50K-100K,Yes,Yes,Partial,3,3,1
E1140,37,Other,Germany,Europe,Yes,Medium (51-500),8,Data Scientist,Flexible,>150K,Not Sure,No,No,1,8,5
E1141,57,Male,Germany,Europe,No,Small (1-50),25,Manager,Flexible,100K-150K,Yes,No,Partial,1,10,4
E1142,45,Other,Japan,Asia,Hybrid,Small (1-50),4,Engineer,Day Shift,<50K,Yes,Yes,Yes,1,4,6
E1143,58,Male,South Africa,Africa,No,Small (1-50),10,Developer,Day Shift,50K-100K,Yes,No,Yes,2,4,7
E1144,32,Other,Australia,Oceania,Yes,Large (500+),19,Manager,Day Shift,>150K,No,Yes,Partial,2,5,9
E1145,43,Male,India,Asia,No,Large (500+),18,Manager,Night Shift,100K-150K,No,No,Partial,3,10,1
E1146,42,Male,USA,North America,No,Large (500+),5,Data Scientist,Night Shift,>150K,Not Sure,Yes,Partial,1,9,10
E1147,41,Other,Australia,Oceania,Hybrid,Medium (51-500),30,Developer,Day Shift,100K-150K,No,Yes,No,3,8,4
E1148,47,Male,USA,North America,No,Large (500+),19,Analyst,Flexible,<50K,Yes,No,Partial,2,7,6
E1149,51,Male,France,Europe,Hybrid,Medium (51-500),26,Analyst,Flexible,>150K,No,Yes,Partial,1,5,10
E1150,26,Male,Canada,North America,Hybrid,Large (500+),23,Designer,Flexible,50K-100K,Yes,No,Partial,5,9,7
E1151,47,Other,Canada,North America,Yes,Medium (51-500),27,Manager,Day Shift,50K-100K,No,Yes,No,2,9,7
E1152,54,Other,Australia,Oceania,Hybrid,Large (500+),22,Manager,Flexible,100K-150K,No,No,Yes,2,10,8
E1153,32,Male,Australia,Oceania,Hybrid,Large (500+),16,Developer,Day Shift,50K-100K,No,Yes,Partial,2,10,10
E1154,27,Male,Australia,Oceania,Yes,Small (1-50),1,Engineer,Night Shift,>150K,Yes,No,No,1,2,8
E1155,30,Other,USA,North America,Hybrid,Large (500+),12,Analyst,Flexible,<50K,No,No,No,4,4,8
E1156,37,Other,France,Europe,Yes,Large (500+),24,Designer,Night Shift,100K-150K,Yes,Yes,No,5,8,8
E1157,46,Male,UK,Europe,No,Small (1-50),2,Developer,Flexible,>150K,Yes,No,No,5,1,8
E1158,41,Male,Australia,Oceania,Yes,Medium (51-500),21,Manager,Day Shift,100K-150K,Not Sure,Yes,No,3,5,6
E1159,48,Male,South Africa,Africa,Hybrid,Small (1-50),25,Analyst,Day Shift,<50K,No,No,Yes,1,8,9
E1160,22,Female,India,Asia,Yes,Small (1-50),8,Designer,Day Shift,100K-150K,Not Sure,Yes,Partial,2,2,3
E1161,21,Other,India,Asia,Hybrid,Medium (51-500),18,Data Scientist,Day Shift,50K-100K,Not Sure,No,No,4,2,6
E1162,56,Female,USA,North America,No,Large (500+),25,Analyst,Flexible,50K-100K,Yes,No,No,1,8,5
E1163,46,Other,Australia,Oceania,Yes,Medium (51-500),16,Designer,Night Shift,100K-150K,No,No,Yes,1,10,8
E1164,49,Other,Japan,Asia,No,Large (500+),5,Developer,Day Shift,<50K,Yes,No,Yes,4,9,4
E1165,41,Other,Germany,Europe,Hybrid,Large (500+),26,Data Scientist,Flexible,<50K,Yes,No,Yes,2,7,4
E1166,31,Other,UK,Europe,Hybrid,Medium (51-500),30,Designer,Night Shift,50K-100K,No,No,Partial,1,8,10
E1167,31,Other,South Africa,Africa,No,Small (1-50),22,Designer,Day Shift,<50K,Yes,No,Yes,5,5,10
E1168,56,Other,France,Europe,Yes,Medium (51-500),13,Manager,Night Shift,100K-150K,No,No,Partial,5,1,5
E1169,59,Other,Japan,Asia,Yes,Large (500+),19,Engineer,Day Shift,>150K,No,Yes,Yes,4,4,6
E1170,55,Female,Canada,North America,Hybrid,Medium (51-500),29,Analyst,Night Shift,100K-150K,Yes,No,Yes,2,2,4
E1171,54,Male,Japan,Asia,No,Medium (51-500),3,Manager,Night Shift,50K-100K,Yes,No,Yes,4,3,2
E1172,44,Male,USA,North America,No,Large (500+),26,Data Scientist,Day Shift,50K-100K,Not Sure,No,Yes,1,3,2
E1173,42,Female,UK,Europe,Yes,Small (1-50),8,Engineer,Flexible,50K-100K,Yes,No,Partial,5,9,3
E1174,25,Female,Brazil,South America,Yes,Medium (51-500),27,Designer,Night Shift,<50K,No,Yes,Partial,3,10,2
E1175,53,Female,Brazil,South America,Yes,Large (500+),26,Manager,Day Shift,100K-150K,Not Sure,No,No,4,4,1
E1176,56,Female,Australia,Oceania,No,Large (500+),26,Engineer,Night Shift,>150K,No,Yes,Yes,3,2,8
E1177,40,Other,Australia,Oceania,Yes,Medium (51-500),12,Analyst,Night Shift,100K-150K,Not Sure,Yes,Yes,3,3,5
E1178,39,Male,USA,North America,Yes,Small (1-50),2,Data Scientist,Flexible,>150K,Yes,Yes,No,5,3,10
E1179,55,Other,France,Europe,Hybrid,Medium (51-500),11,Developer,Night Shift,100K-150K,Yes,No,Partial,4,7,1
E1180,37,Male,Australia,Oceania,Yes,Small (1-50),12,Manager,Night Shift,50K-100K,Yes,Yes,Yes,3,8,9
E1181,54,Male,Germany,Europe,Yes,Small (1-50),28,Data Scientist,Day Shift,>150K,No,Yes,Partial,1,6,8
E1182,29,Female,UK,Europe,No,Small (1-50),18,Developer,Day Shift,100K-150K,Not Sure,No,No,2,4,4
E1183,46,Other,USA,North America,No,Small (1-50),13,Manager,Flexible,<50K,No,Yes,Yes,2,6,8
E1184,22,Female,India,Asia,Hybrid,Medium (51-500),5,Data Scientist,Night Shift,<50K,Not Sure,Yes,No,5,1,10
E1185,29,Other,Canada,North America,Yes,Large (500+),22,Data Scientist,Night Shift,100K-150K,Yes,Yes,Yes,4,10,7
E1186,29,Male,USA,North America,Hybrid,Large (500+),12,Engineer,Night Shift,50K-100K,No,No,Partial,4,8,7
E1187,37,Female,USA,North America,No,Large (500+),2,Manager,Flexible,>150K,Yes,No,Yes,2,1,1
E1188,21,Female,Brazil,South America,Hybrid,Large (500+),5,Data Scientist,Night Shift,100K-150K,No,Yes,Partial,1,5,6
E1189,45,Male,South Africa,Africa,No,Large (500+),7,Designer,Day Shift,<50K,Yes,No,Yes,2,2,4
E1190,45,Male,France,Europe,Hybrid,Large (500+),26,Manager,Flexible,>150K,No,No,Partial,2,6,10
E1191,59,Male,South Africa,Africa,Hybrid,Medium (51-500),26,Data Scientist,Day Shift,<50K,No,Yes,Yes,4,9,10
E1192,55,Female,Germany,Europe,Yes,Small (1-50),24,Engineer,Day Shift,<50K,Not Sure,Yes,Partial,3,5,10
E1193,23,Other,India,Asia,Hybrid,Large (500+),12,Developer,Flexible,100K-150K,Yes,No,Partial,1,4,2
E1194,57,Female,Brazil,South America,Yes,Medium (51-500),16,Developer,Day Shift,<50K,Not Sure,No,Partial,4,2,10
E1195,50,Other,India,Asia,Yes,Large (500+),23,Designer,Night Shift,>150K,Not Sure,Yes,No,2,3,7
E1196,58,Female,Germany,Europe,Yes,Large (500+),8,Manager,Flexible,50K-100K,Yes,Yes,Partial,3,6,9
E1197,54,Female,South Africa,Africa,Yes,Small (1-50),30,Engineer,Day Shift,100K-150K,No,No,Yes,1,8,5
E1198,32,Male,USA,North America,Hybrid,Small (1-50),28,Data Scientist,Night Shift,>150K,Not Sure,Yes,Yes,5,8,8
E1199,39,Other,Australia,Oceania,No,Small (1-50),9,Data Scientist,Night Shift,100K-150K,Yes,No,No,1,5,5
E1200,57,Female,Australia,Oceania,No,Large (500+),15,Developer,Day Shift,<50K,No,No,Yes,1,5,7
E1201,37,Female,Japan,Asia,No,Large (500+),5,Engineer,Night Shift,<50K,Not Sure,No,Partial,2,10,7
E1202,30,Male,Canada,North America,Hybrid,Large (500+),13,Designer,Flexible,>150K,Not Sure,Yes,Yes,2,3,9
E1203,32,Male,France,Europe,Yes,Small (1-50),5,Developer,Day Shift,>150K,Not Sure,No,No,5,7,3
E1204,36,Other,Germany,Europe,No,Medium (51-500),11,Developer,Night Shift,50K-100K,No,Yes,No,5,6,1
E1205,44,Female,Canada,North America,Hybrid,Large (500+),10,Designer,Night Shift,>150K,Not Sure,No,No,5,1,2
E1206,39,Other,France,Europe,Yes,Large (500+),20,Manager,Day Shift,>150K,No,No,No,4,4,6
E1207,28,Female,Canada,North America,No,Large (500+),13,Data Scientist,Day Shift,100K-150K,Not Sure,No,Yes,4,6,10
E1208,51,Other,South Africa,Africa,Yes,Medium (51-500),9,Manager,Day Shift,<50K,Yes,No,No,2,6,10
E1209,41,Male,France,Europe,No,Large (500+),21,Engineer,Day Shift,>150K,Not Sure,No,Yes,2,3,9
E1210,37,Female,South Africa,Africa,No,Medium (51-500),14,Analyst,Flexible,50K-100K,Yes,No,Partial,5,6,3
E1211,43,Other,USA,North America,No,Large (500+),18,Analyst,Day Shift,>150K,Yes,No,Partial,4,10,10
E1212,57,Male,Brazil,South America,Yes,Medium (51-500),15,Analyst,Flexible,<50K,Yes,No,Partial,3,6,2
E1213,36,Male,South Africa,Africa,Hybrid,Large (500+),10,Designer,Flexible,>150K,No,No,Yes,4,9,1
E1214,26,Other,Australia,Oceania,Yes,Small (1-50),24,Developer,Day Shift,100K-150K,Yes,No,Yes,2,9,2
E1215,28,Female,Canada,North America,No,Small (1-50),7,Manager,Flexible,<50K,Not Sure,No,Yes,4,2,3
E1216,45,Female,Japan,Asia,Yes,Small (1-50),8,Data Scientist,Day Shift,>150K,No,Yes,Yes,2,4,7
E1217,38,Male,UK,Europe,Hybrid,Small (1-50),28,Analyst,Day Shift,100K-150K,Yes,No,Yes,5,9,2
E1218,45,Female,France,Europe,Yes,Large (500+),3,Manager,Night Shift,<50K,No,No,No,5,4,5
E1219,32,Female,Germany,Europe,Hybrid,Small (1-50),15,Analyst,Day Shift,>150K,No,No,Yes,5,8,2
E1220,35,Female,Japan,Asia,Hybrid,Medium (51-500),16,Analyst,Night Shift,100K-150K,No,No,No,3,10,7
E1221,46,Male,Australia,Oceania,Yes,Small (1-50),4,Data Scientist,Flexible,50K-100K,Not Sure,Yes,Partial,3,3,10
E1222,46,Other,South Africa,Africa,No,Small (1-50),21,Engineer,Night Shift,100K-150K,Yes,Yes,No,2,3,8
E1223,52,Female,Brazil,South America,Hybrid,Small (1-50),6,Engineer,Flexible,50K-100K,No,Yes,Yes,1,9,8
E1224,30,Male,USA,North America,Yes,Large (500+),1,Engineer,Day Shift,>150K,No,Yes,Yes,3,10,8
E1225,36,Male,UK,Europe,Hybrid,Small (1-50),4,Designer,Flexible,100K-150K,No,No,No,2,8,10
E1226,27,Other,India,Asia,No,Medium (51-500),11,Developer,Flexible,50K-100K,Yes,No,Yes,4,1,9
E1227,37,Female,Japan,Asia,Yes,Small (1-50),12,Designer,Day Shift,<50K,No,No,No,5,10,1
E1228,43,Female,Brazil,South America,Yes,Small (1-50),26,Manager,Flexible,100K-150K,No,No,Yes,5,2,1
E1229,46,Other,India,Asia,Yes,Small (1-50),29,Designer,Day Shift,>150K,Not Sure,Yes,Partial,5,3,10
E1230,41,Other,UK,Europe,No,Medium (51-500),5,Manager,Night Shift,<50K,Yes,Yes,Partial,2,2,2
E1231,42,Male,Germany,Europe,Hybrid,Small (1-50),23,Manager,Day Shift,50K-100K,Not Sure,Yes,No,5,3,6
E1232,27,Male,Germany,Europe,Yes,Medium (51-500),29,Developer,Day Shift,100K-150K,Yes,No,Yes,3,8,1
E1233,34,Other,Canada,North America,Hybrid,Medium (51-500),21,Data Scientist,Flexible,100K-150K,Yes,No,Yes,4,6,5
E1234,35,Female,UK,Europe,Hybrid,Small (1-50),16,Developer,Night Shift,>150K,Yes,Yes,Partial,5,7,5
E1235,27,Male,UK,Europe,No,Medium (51-500),13,Engineer,Day Shift,<50K,Not Sure,Yes,No,2,10,4
E1236,29,Male,India,Asia,Yes,Large (500+),13,Engineer,Night Shift,100K-150K,Not Sure,Yes,Yes,4,10,5
E1237,28,Female,Brazil,South America,Hybrid,Small (1-50),17,Designer,Night Shift,100K-150K,Not Sure,No,Yes,5,6,1
E1238,43,Male,France,Europe,Yes,Small (1-50),27,Manager,Flexible,<50K,Not Sure,No,Yes,1,1,6
E1239,49,Female,India,Asia,Yes,Medium (51-500),7,Analyst,Day Shift,100K-150K,No,No,Partial,5,3,7
E1240,38,Female,USA,North America,No,Medium (51-500),8,Analyst,Flexible,<50K,No,No,Yes,3,1,8
E1241,51,Female,Germany,Europe,Yes,Small (1-50),13,Manager,Day Shift,<50K,No,No,No,4,10,2
E1242,50,Other,Germany,Europe,Yes,Large (500+),23,Developer,Night Shift,<50K,Yes,Yes,No,3,9,7
E1243,59,Other,Canada,North America,Hybrid,Medium (51-500),27,Data Scientist,Day Shift,>150K,No,No,No,1,9,6
E1244,55,Other,USA,North America,No,Medium (51-500),16,Developer,Day Shift,<50K,Yes,No,Partial,1,5,9
E1245,38,Female,Germany,Europe,Yes,Large (500+),30,Manager,Night Shift,<50K,Not Sure,No,Partial,3,4,8
